operator_id,total_incoming_calls,missed_calls,missed_call_rate,avg_waiting_time,total_outgoing_calls,tipo_operador,high_missed_calls,high_waiting_time,low_outgoing_activity,criteria_failed,classification,effective_operator
906294.0,308.0,1.0,0.3246753246753247,4.724025974025974,290.0,Mixto,False,False,False,0,Desempeño Esperado,True
906296.0,4.0,0.0,0.0,16.25,197.0,Mixto,False,False,False,0,Desempeño Esperado,True
906392.0,18.0,7.0,38.88888888888889,13.833333333333334,53.0,Mixto,True,False,False,1,Desempeño Bajo,False
906394.0,30.0,0.0,0.0,28.6,520.0,Mixto,False,True,False,1,Desempeño Bajo,False
906396.0,124.0,3.0,2.4193548387096775,30.45967741935484,415.0,Mixto,True,True,False,2,Desempeño Deficiente,False
906398.0,64.0,0.0,0.0,24.796875,40.0,Mixto,False,True,False,1,Desempeño Bajo,False
906400.0,130.0,3.0,2.307692307692308,28.861538461538462,426.0,Mixto,True,True,False,2,Desempeño Deficiente,False
906402.0,7.0,0.0,0.0,46.285714285714285,17.0,Mixto,False,True,False,1,Desempeño Bajo,False
906404.0,501.0,6.0,1.1976047904191618,27.063872255489024,613.0,Mixto,True,True,False,2,Desempeño Deficiente,False
906406.0,715.0,3.0,0.4195804195804196,26.773426573426573,1136.0,Mixto,False,True,False,1,Desempeño Bajo,False
906408.0,241.0,4.0,1.6597510373443984,28.680497925311204,87.0,Mixto,True,True,False,2,Desempeño Deficiente,False
906410.0,232.0,7.0,3.0172413793103448,26.012931034482758,19.0,Mixto,True,True,False,2,Desempeño Deficiente,False
906412.0,26.0,7.0,26.923076923076923,15.384615384615385,315.0,Mixto,True,False,False,1,Desempeño Bajo,False
906416.0,5.0,0.0,0.0,16.6,77.0,Mixto,False,False,False,0,Desempeño Esperado,True
906418.0,4.0,0.0,0.0,15.0,4.0,Mixto,False,False,True,1,Desempeño Bajo,False
906420.0,5.0,0.0,0.0,11.0,29.0,Mixto,False,False,False,0,Desempeño Esperado,True
906680.0,195.0,2.0,1.0256410256410255,37.06153846153846,160.0,Mixto,True,True,False,2,Desempeño Deficiente,False
906866.0,,,,,655.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
907174.0,9.0,0.0,0.0,61.888888888888886,2524.0,Mixto,False,True,False,1,Desempeño Bajo,False
907178.0,3.0,0.0,0.0,24.0,174.0,Mixto,False,True,False,1,Desempeño Bajo,False
907180.0,,,,,74.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
907182.0,65.0,0.0,0.0,10.984615384615385,230.0,Mixto,False,False,False,0,Desempeño Esperado,True
907224.0,48.0,0.0,0.0,23.958333333333332,299.0,Mixto,False,True,False,1,Desempeño Bajo,False
907440.0,6.0,0.0,0.0,23.833333333333332,167.0,Mixto,False,True,False,1,Desempeño Bajo,False
907442.0,,,,,89.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
907502.0,242.0,2.0,0.8264462809917356,20.06198347107438,,Solo entrantes,True,False,False,1,Desempeño Bajo,False
907504.0,5.0,0.0,0.0,21.8,25.0,Mixto,False,False,False,0,Desempeño Esperado,True
907618.0,1.0,0.0,0.0,35.0,,Solo entrantes,False,True,False,1,Desempeño Bajo,False
907952.0,51.0,2.0,3.9215686274509802,20.529411764705884,179.0,Mixto,True,False,False,1,Desempeño Bajo,False
907964.0,17.0,0.0,0.0,16.11764705882353,60.0,Mixto,False,False,False,0,Desempeño Esperado,True
907970.0,16.0,0.0,0.0,17.6875,166.0,Mixto,False,False,False,0,Desempeño Esperado,True
907972.0,5.0,0.0,0.0,11.4,8.0,Mixto,False,False,True,1,Desempeño Bajo,False
907974.0,3.0,0.0,0.0,9.666666666666666,,Solo entrantes,False,False,False,0,Desempeño Esperado,True
907982.0,66.0,1.0,1.5151515151515151,21.636363636363637,87.0,Mixto,True,False,False,1,Desempeño Bajo,False
907986.0,1.0,0.0,0.0,20.0,447.0,Mixto,False,False,False,0,Desempeño Esperado,True
907994.0,39.0,0.0,0.0,18.512820512820515,104.0,Mixto,False,False,False,0,Desempeño Esperado,True
907998.0,,,,,2.0,Solo salientes,False,False,True,1,Desempeño Deficiente,False
908002.0,6.0,0.0,0.0,16.5,16.0,Mixto,False,False,False,0,Desempeño Esperado,True
908078.0,42.0,0.0,0.0,16.523809523809526,56.0,Mixto,False,False,False,0,Desempeño Esperado,True
908080.0,5.0,0.0,0.0,14.0,1.0,Mixto,False,False,True,1,Desempeño Bajo,False
908082.0,27.0,0.0,0.0,10.333333333333334,20.0,Mixto,False,False,False,0,Desempeño Esperado,True
908098.0,6.0,0.0,0.0,26.333333333333332,,Solo entrantes,False,True,False,1,Desempeño Bajo,False
908130.0,3.0,0.0,0.0,28.333333333333332,,Solo entrantes,False,True,False,1,Desempeño Bajo,False
908152.0,13.0,0.0,0.0,40.15384615384615,,Solo entrantes,False,True,False,1,Desempeño Bajo,False
908162.0,3.0,0.0,0.0,53.0,,Solo entrantes,False,True,False,1,Desempeño Bajo,False
908180.0,1.0,0.0,0.0,15.0,,Solo entrantes,False,False,False,0,Desempeño Esperado,True
908300.0,3.0,0.0,0.0,56.333333333333336,,Solo entrantes,False,True,False,1,Desempeño Bajo,False
908640.0,,,,,14239.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
908718.0,,,,,3.0,Solo salientes,False,False,True,1,Desempeño Deficiente,False
908834.0,23.0,0.0,0.0,33.95652173913044,1.0,Mixto,False,True,True,2,Desempeño Deficiente,False
908958.0,952.0,3.0,0.31512605042016806,27.376050420168067,107.0,Mixto,False,True,False,1,Desempeño Bajo,False
908960.0,695.0,14.0,2.014388489208633,23.401438848920865,113.0,Mixto,True,True,False,2,Desempeño Deficiente,False
908984.0,,,,,8.0,Solo salientes,False,False,True,1,Desempeño Deficiente,False
909134.0,197.0,1.0,0.5076142131979695,35.223350253807105,5.0,Mixto,False,True,True,2,Desempeño Deficiente,False
909308.0,,,,,15.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
909392.0,5.0,0.0,0.0,26.0,,Solo entrantes,False,True,False,1,Desempeño Bajo,False
909452.0,,,,,8.0,Solo salientes,False,False,True,1,Desempeño Deficiente,False
909502.0,,,,,786.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
909624.0,3.0,0.0,0.0,33.666666666666664,,Solo entrantes,False,True,False,1,Desempeño Bajo,False
909768.0,14.0,0.0,0.0,42.0,,Solo entrantes,False,True,False,1,Desempeño Bajo,False
909892.0,4.0,0.0,0.0,10.5,4.0,Mixto,False,False,True,1,Desempeño Bajo,False
909894.0,1.0,0.0,0.0,13.0,,Solo entrantes,False,False,False,0,Desempeño Esperado,True
909896.0,1.0,0.0,0.0,9.0,,Solo entrantes,False,False,False,0,Desempeño Esperado,True
909910.0,,,,,318.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
910018.0,123.0,0.0,0.0,23.67479674796748,,Solo entrantes,False,True,False,1,Desempeño Bajo,False
910038.0,2.0,0.0,0.0,15.0,,Solo entrantes,False,False,False,0,Desempeño Esperado,True
910044.0,19.0,0.0,0.0,14.842105263157896,,Solo entrantes,False,False,False,0,Desempeño Esperado,True
910224.0,11.0,0.0,0.0,13.909090909090908,,Solo entrantes,False,False,False,0,Desempeño Esperado,True
910226.0,8.0,2.0,25.0,16.5,,Solo entrantes,True,False,False,1,Desempeño Bajo,False
910516.0,32.0,0.0,0.0,21.90625,,Solo entrantes,False,True,False,1,Desempeño Bajo,False
910520.0,,,,,198.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
910524.0,,,,,85.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
910530.0,,,,,1061.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
910532.0,,,,,151.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
910540.0,154.0,1.0,0.6493506493506493,20.844155844155843,,Solo entrantes,False,False,False,0,Desempeño Esperado,True
910594.0,,,,,28.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
910902.0,,,,,15.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
910926.0,,,,,25.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
910958.0,13.0,0.0,0.0,54.53846153846154,,Solo entrantes,False,True,False,1,Desempeño Bajo,False
911102.0,27.0,3.0,11.11111111111111,30.444444444444443,,Solo entrantes,True,True,False,2,Desempeño Deficiente,False
911104.0,1.0,0.0,0.0,13.0,,Solo entrantes,False,False,False,0,Desempeño Esperado,True
911136.0,211.0,1.0,0.47393364928909953,20.04739336492891,,Solo entrantes,False,False,False,0,Desempeño Esperado,True
911138.0,289.0,3.0,1.0380622837370241,19.688581314878892,,Solo entrantes,True,False,False,1,Desempeño Bajo,False
911140.0,70.0,2.0,2.857142857142857,26.285714285714285,,Solo entrantes,True,True,False,2,Desempeño Deficiente,False
911142.0,20.0,2.0,10.0,46.15,,Solo entrantes,True,True,False,2,Desempeño Deficiente,False
911152.0,2.0,0.0,0.0,21.5,,Solo entrantes,False,False,False,0,Desempeño Esperado,True
911214.0,2.0,0.0,0.0,18.0,,Solo entrantes,False,False,False,0,Desempeño Esperado,True
911310.0,401.0,3.0,0.7481296758104738,13.72568578553616,95.0,Mixto,True,False,False,1,Desempeño Bajo,False
912010.0,144.0,2.0,1.3888888888888888,18.03472222222222,,Solo entrantes,True,False,False,1,Desempeño Bajo,False
912252.0,39.0,0.0,0.0,15.487179487179487,224.0,Mixto,False,False,False,0,Desempeño Esperado,True
912296.0,173.0,3.0,1.7341040462427744,11.566473988439306,483.0,Mixto,True,False,False,1,Desempeño Bajo,False
912684.0,27.0,1.0,3.7037037037037033,35.48148148148148,,Solo entrantes,True,True,False,2,Desempeño Deficiente,False
912722.0,153.0,0.0,0.0,6.104575163398692,385.0,Mixto,False,False,False,0,Desempeño Esperado,True
913474.0,2.0,0.0,0.0,37.0,8.0,Mixto,False,True,True,2,Desempeño Deficiente,False
913780.0,5.0,0.0,0.0,17.8,,Solo entrantes,False,False,False,0,Desempeño Esperado,True
913788.0,793.0,2.0,0.25220680958385877,15.98108448928121,963.0,Mixto,False,False,False,0,Desempeño Esperado,True
913868.0,19.0,0.0,0.0,2.526315789473684,18.0,Mixto,False,False,False,0,Desempeño Esperado,True
913886.0,2.0,1.0,50.0,13.5,,Solo entrantes,True,False,False,1,Desempeño Bajo,False
913938.0,4766.0,14.0,0.2937473772555602,8.513848090642048,408.0,Mixto,False,False,False,0,Desempeño Esperado,True
913942.0,2467.0,52.0,2.107823267126064,11.987434130522903,440.0,Mixto,True,False,False,1,Desempeño Bajo,False
913984.0,1.0,0.0,0.0,17.0,6.0,Mixto,False,False,True,1,Desempeño Bajo,False
914036.0,,,,,18.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
914050.0,12.0,0.0,0.0,8.5,387.0,Mixto,False,False,False,0,Desempeño Esperado,True
914052.0,,,,,1368.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
914168.0,1.0,0.0,0.0,11.0,10.0,Mixto,False,False,True,1,Desempeño Bajo,False
914170.0,12.0,0.0,0.0,11.916666666666666,4.0,Mixto,False,False,True,1,Desempeño Bajo,False
914172.0,6.0,0.0,0.0,11.5,,Solo entrantes,False,False,False,0,Desempeño Esperado,True
914238.0,,,,,335.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
914240.0,,,,,46.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
914256.0,24.0,0.0,0.0,15.333333333333334,1.0,Mixto,False,False,True,1,Desempeño Bajo,False
914266.0,,,,,5.0,Solo salientes,False,False,True,1,Desempeño Deficiente,False
914272.0,,,,,1.0,Solo salientes,False,False,True,1,Desempeño Deficiente,False
914338.0,,,,,48.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
914348.0,,,,,6.0,Solo salientes,False,False,True,1,Desempeño Deficiente,False
914426.0,3.0,0.0,0.0,23.0,4.0,Mixto,False,True,True,2,Desempeño Deficiente,False
914440.0,30.0,1.0,3.3333333333333335,19.1,1.0,Mixto,True,False,True,2,Desempeño Deficiente,False
914626.0,,,,,1.0,Solo salientes,False,False,True,1,Desempeño Deficiente,False
914630.0,19.0,0.0,0.0,12.526315789473685,136.0,Mixto,False,False,False,0,Desempeño Esperado,True
914636.0,3.0,0.0,0.0,9.333333333333334,15.0,Mixto,False,False,False,0,Desempeño Esperado,True
914816.0,,,,,7.0,Solo salientes,False,False,True,1,Desempeño Deficiente,False
914842.0,6.0,0.0,0.0,18.833333333333332,,Solo entrantes,False,False,False,0,Desempeño Esperado,True
914848.0,2.0,0.0,0.0,18.5,15.0,Mixto,False,False,False,0,Desempeño Esperado,True
914870.0,5.0,0.0,0.0,16.8,4.0,Mixto,False,False,True,1,Desempeño Bajo,False
915358.0,,,,,253.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
915360.0,,,,,271.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
915504.0,,,,,33.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
915556.0,185.0,3.0,1.6216216216216217,6.583783783783784,2110.0,Mixto,True,False,False,1,Desempeño Bajo,False
915558.0,,,,,161.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
915614.0,2.0,0.0,0.0,28.0,62.0,Mixto,False,True,False,1,Desempeño Bajo,False
915958.0,11.0,0.0,0.0,20.272727272727273,19.0,Mixto,False,False,False,0,Desempeño Esperado,True
916424.0,404.0,3.0,0.7425742574257426,10.297029702970297,141.0,Mixto,True,False,False,1,Desempeño Bajo,False
916596.0,,,,,30.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
916618.0,52.0,0.0,0.0,20.423076923076923,105.0,Mixto,False,False,False,0,Desempeño Esperado,True
917234.0,5.0,0.0,0.0,13.8,1174.0,Mixto,False,False,False,0,Desempeño Esperado,True
917252.0,6.0,0.0,0.0,41.5,12.0,Mixto,False,True,False,1,Desempeño Bajo,False
917378.0,2.0,0.0,0.0,12.5,14.0,Mixto,False,False,False,0,Desempeño Esperado,True
917446.0,,,,,15.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
917680.0,2.0,0.0,0.0,100.0,43.0,Mixto,False,True,False,1,Desempeño Bajo,False
917682.0,,,,,7.0,Solo salientes,False,False,True,1,Desempeño Deficiente,False
917846.0,3.0,0.0,0.0,8.333333333333334,32.0,Mixto,False,False,False,0,Desempeño Esperado,True
917850.0,166.0,1.0,0.6024096385542169,16.957831325301203,162.0,Mixto,False,False,False,0,Desempeño Esperado,True
917852.0,375.0,1.0,0.26666666666666666,19.024,1017.0,Mixto,False,False,False,0,Desempeño Esperado,True
917856.0,3.0,0.0,0.0,11.0,74.0,Mixto,False,False,False,0,Desempeño Esperado,True
917858.0,1.0,0.0,0.0,14.0,2.0,Mixto,False,False,True,1,Desempeño Bajo,False
917876.0,8.0,0.0,0.0,13.5,2.0,Mixto,False,False,True,1,Desempeño Bajo,False
917890.0,,,,,1.0,Solo salientes,False,False,True,1,Desempeño Deficiente,False
918390.0,,,,,246.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
918436.0,34.0,1.0,2.941176470588235,18.58823529411765,728.0,Mixto,True,False,False,1,Desempeño Bajo,False
918452.0,,,,,313.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
918888.0,8.0,1.0,12.5,9.375,3.0,Mixto,True,False,True,2,Desempeño Deficiente,False
918956.0,2.0,0.0,0.0,34.5,17.0,Mixto,False,True,False,1,Desempeño Bajo,False
918958.0,1.0,0.0,0.0,37.0,8.0,Mixto,False,True,True,2,Desempeño Deficiente,False
918978.0,744.0,4.0,0.5376344086021506,9.87231182795699,1239.0,Mixto,False,False,False,0,Desempeño Esperado,True
918986.0,566.0,0.0,0.0,9.690812720848056,1397.0,Mixto,False,False,False,0,Desempeño Esperado,True
918988.0,1.0,0.0,0.0,13.0,1.0,Mixto,False,False,True,1,Desempeño Bajo,False
919126.0,,,,,291.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
919128.0,,,,,388.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
919162.0,,,,,2757.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
919164.0,648.0,3.0,0.4629629629629629,6.208333333333333,10.0,Mixto,False,False,True,1,Desempeño Bajo,False
919166.0,993.0,6.0,0.6042296072507553,5.663645518630413,20.0,Mixto,False,False,False,0,Desempeño Esperado,True
919188.0,,,,,831.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
919190.0,2.0,0.0,0.0,11.0,83.0,Mixto,False,False,False,0,Desempeño Esperado,True
919192.0,,,,,2158.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
919194.0,,,,,1295.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
919196.0,,,,,2713.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
919198.0,,,,,1066.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
919200.0,,,,,1242.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
919202.0,,,,,2433.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
919204.0,1167.0,9.0,0.7712082262210797,8.025706940874036,9.0,Mixto,True,False,True,2,Desempeño Deficiente,False
919206.0,926.0,9.0,0.9719222462203023,7.962203023758099,1.0,Mixto,True,False,True,2,Desempeño Deficiente,False
919214.0,18.0,0.0,0.0,28.38888888888889,1.0,Mixto,False,True,True,2,Desempeño Deficiente,False
919218.0,21.0,1.0,4.761904761904762,13.476190476190476,287.0,Mixto,True,False,False,1,Desempeño Bajo,False
919302.0,,,,,2312.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
919306.0,,,,,1504.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
919310.0,,,,,2077.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
919314.0,,,,,2416.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
919318.0,,,,,1813.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
919362.0,,,,,2326.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
919364.0,,,,,4820.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
919370.0,,,,,1324.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
919372.0,,,,,1563.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
919374.0,,,,,2021.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
919376.0,,,,,1284.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
919378.0,,,,,1114.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
919382.0,,,,,1629.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
919390.0,,,,,721.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
919418.0,,,,,2.0,Solo salientes,False,False,True,1,Desempeño Deficiente,False
919456.0,,,,,1147.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
919464.0,,,,,1289.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
919476.0,,,,,1871.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
919482.0,,,,,1392.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
919490.0,,,,,1668.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
919504.0,,,,,1971.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
919536.0,2.0,0.0,0.0,9.0,8.0,Mixto,False,False,True,1,Desempeño Bajo,False
919552.0,1089.0,1.0,0.09182736455463728,34.045913682277316,63.0,Mixto,False,True,False,1,Desempeño Bajo,False
919554.0,1182.0,11.0,0.9306260575296108,32.35194585448392,11.0,Mixto,True,True,False,2,Desempeño Deficiente,False
919790.0,1578.0,0.0,0.0,33.50760456273764,23.0,Mixto,False,True,False,1,Desempeño Bajo,False
919792.0,750.0,1.0,0.13333333333333333,30.189333333333334,68.0,Mixto,False,True,False,1,Desempeño Bajo,False
919794.0,1136.0,1.0,0.08802816901408451,28.37676056338028,21.0,Mixto,False,True,False,1,Desempeño Bajo,False
919896.0,5.0,1.0,20.0,14.0,,Solo entrantes,True,False,False,1,Desempeño Bajo,False
919906.0,,,,,1497.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
919910.0,,,,,327.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
919956.0,12.0,0.0,0.0,10.75,,Solo entrantes,False,False,False,0,Desempeño Esperado,True
919958.0,2.0,0.0,0.0,17.5,,Solo entrantes,False,False,False,0,Desempeño Esperado,True
919994.0,20.0,0.0,0.0,41.7,,Solo entrantes,False,True,False,1,Desempeño Bajo,False
920146.0,,,,,84.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
920414.0,,,,,1266.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
920416.0,,,,,1576.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
920666.0,178.0,1.0,0.5617977528089888,9.146067415730338,264.0,Mixto,False,False,False,0,Desempeño Esperado,True
920706.0,68.0,6.0,8.823529411764707,23.91176470588235,140.0,Mixto,True,True,False,2,Desempeño Deficiente,False
920720.0,114.0,0.0,0.0,15.570175438596491,200.0,Mixto,False,False,False,0,Desempeño Esperado,True
920726.0,58.0,1.0,1.7241379310344827,14.586206896551724,52.0,Mixto,True,False,False,1,Desempeño Bajo,False
920728.0,201.0,4.0,1.9900497512437811,16.19402985074627,99.0,Mixto,True,False,False,1,Desempeño Bajo,False
920732.0,116.0,0.0,0.0,14.241379310344827,157.0,Mixto,False,False,False,0,Desempeño Esperado,True
920838.0,65.0,0.0,0.0,11.692307692307692,172.0,Mixto,False,False,False,0,Desempeño Esperado,True
920852.0,192.0,2.0,1.0416666666666665,10.848958333333334,277.0,Mixto,True,False,False,1,Desempeño Bajo,False
920874.0,33.0,0.0,0.0,27.666666666666668,,Solo entrantes,False,True,False,1,Desempeño Bajo,False
920902.0,48.0,1.0,2.083333333333333,44.291666666666664,17.0,Mixto,True,True,False,2,Desempeño Deficiente,False
920928.0,,,,,15.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
920930.0,1.0,0.0,0.0,62.0,,Solo entrantes,False,True,False,1,Desempeño Bajo,False
920982.0,51.0,0.0,0.0,25.529411764705884,,Solo entrantes,False,True,False,1,Desempeño Bajo,False
921062.0,113.0,0.0,0.0,11.08849557522124,6.0,Mixto,False,False,True,1,Desempeño Bajo,False
921102.0,13.0,0.0,0.0,20.307692307692307,15.0,Mixto,False,False,False,0,Desempeño Esperado,True
921104.0,6.0,0.0,0.0,20.5,9.0,Mixto,False,False,True,1,Desempeño Bajo,False
921116.0,,,,,102.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
921306.0,398.0,4.0,1.0050251256281406,21.14824120603015,542.0,Mixto,True,False,False,1,Desempeño Bajo,False
921316.0,,,,,80.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
921318.0,2323.0,6.0,0.2582866982350409,14.57081360309944,2560.0,Mixto,False,False,False,0,Desempeño Esperado,True
921320.0,79.0,1.0,1.2658227848101267,22.79746835443038,269.0,Mixto,True,True,False,2,Desempeño Deficiente,False
921574.0,,,,,1506.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
921584.0,,,,,1266.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
921592.0,,,,,1602.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
921594.0,,,,,1078.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
921596.0,,,,,1270.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
921814.0,42.0,4.0,9.523809523809524,6.738095238095238,43.0,Mixto,True,False,False,1,Desempeño Bajo,False
921818.0,1808.0,10.0,0.5530973451327433,10.509402654867257,2106.0,Mixto,False,False,False,0,Desempeño Esperado,True
922114.0,1.0,0.0,0.0,61.0,11.0,Mixto,False,True,False,1,Desempeño Bajo,False
922142.0,,,,,733.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
922154.0,2.0,0.0,0.0,9.0,,Solo entrantes,False,False,False,0,Desempeño Esperado,True
922356.0,18.0,0.0,0.0,26.22222222222222,,Solo entrantes,False,True,False,1,Desempeño Bajo,False
922428.0,27.0,0.0,0.0,8.444444444444445,204.0,Mixto,False,False,False,0,Desempeño Esperado,True
922474.0,63.0,0.0,0.0,8.047619047619047,211.0,Mixto,False,False,False,0,Desempeño Esperado,True
922476.0,,,,,196.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
922486.0,1.0,0.0,0.0,8.0,5.0,Mixto,False,False,True,1,Desempeño Bajo,False
922698.0,4.0,0.0,0.0,10.75,12.0,Mixto,False,False,False,0,Desempeño Esperado,True
922710.0,,,,,1590.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
923250.0,,,,,148.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
923254.0,1.0,0.0,0.0,45.0,9.0,Mixto,False,True,True,2,Desempeño Deficiente,False
923526.0,901.0,2.0,0.22197558268590456,7.769145394006659,1832.0,Mixto,False,False,False,0,Desempeño Esperado,True
923528.0,119.0,2.0,1.680672268907563,24.176470588235293,638.0,Mixto,True,True,False,2,Desempeño Deficiente,False
923646.0,1.0,0.0,0.0,19.0,,Solo entrantes,False,False,False,0,Desempeño Esperado,True
923666.0,,,,,1805.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
923744.0,1.0,0.0,0.0,5.0,,Solo entrantes,False,False,False,0,Desempeño Esperado,True
923944.0,41.0,0.0,0.0,11.75609756097561,,Solo entrantes,False,False,False,0,Desempeño Esperado,True
924356.0,,,,,262.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
924370.0,,,,,14.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
924544.0,104.0,0.0,0.0,6.596153846153846,13.0,Mixto,False,False,False,0,Desempeño Esperado,True
924546.0,44.0,1.0,2.272727272727273,15.931818181818182,71.0,Mixto,True,False,False,1,Desempeño Bajo,False
924572.0,,,,,1.0,Solo salientes,False,False,True,1,Desempeño Deficiente,False
924614.0,6.0,0.0,0.0,6.166666666666667,16.0,Mixto,False,False,False,0,Desempeño Esperado,True
924662.0,1.0,0.0,0.0,20.0,,Solo entrantes,False,False,False,0,Desempeño Esperado,True
924928.0,30.0,1.0,3.3333333333333335,32.6,49.0,Mixto,True,True,False,2,Desempeño Deficiente,False
924930.0,21.0,1.0,4.761904761904762,21.904761904761905,224.0,Mixto,True,True,False,2,Desempeño Deficiente,False
924932.0,3.0,0.0,0.0,18.0,28.0,Mixto,False,False,False,0,Desempeño Esperado,True
924934.0,5.0,0.0,0.0,38.4,569.0,Mixto,False,True,False,1,Desempeño Bajo,False
924936.0,8.0,2.0,25.0,19.25,,Solo entrantes,True,False,False,1,Desempeño Bajo,False
924940.0,8.0,0.0,0.0,20.5,193.0,Mixto,False,False,False,0,Desempeño Esperado,True
924946.0,7.0,0.0,0.0,30.714285714285715,41.0,Mixto,False,True,False,1,Desempeño Bajo,False
924948.0,15.0,1.0,6.666666666666667,18.133333333333333,238.0,Mixto,True,False,False,1,Desempeño Bajo,False
924950.0,25.0,0.0,0.0,23.6,287.0,Mixto,False,True,False,1,Desempeño Bajo,False
924952.0,22.0,0.0,0.0,21.227272727272727,90.0,Mixto,False,False,False,0,Desempeño Esperado,True
924954.0,19.0,1.0,5.263157894736842,31.789473684210527,118.0,Mixto,True,True,False,2,Desempeño Deficiente,False
924956.0,32.0,0.0,0.0,19.4375,62.0,Mixto,False,False,False,0,Desempeño Esperado,True
924958.0,29.0,0.0,0.0,12.89655172413793,215.0,Mixto,False,False,False,0,Desempeño Esperado,True
924960.0,54.0,1.0,1.8518518518518516,21.85185185185185,230.0,Mixto,True,True,False,2,Desempeño Deficiente,False
925104.0,873.0,0.0,0.0,7.449026345933563,1183.0,Mixto,False,False,False,0,Desempeño Esperado,True
925106.0,21.0,0.0,0.0,26.952380952380953,,Solo entrantes,False,True,False,1,Desempeño Bajo,False
925134.0,,,,,44.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
925808.0,11.0,0.0,0.0,19.0,,Solo entrantes,False,False,False,0,Desempeño Esperado,True
